"cluster","pd","lgd dwt","ead","num ctp","sett","is","acca","cod type","cod stato","lgd pag"
"013110_1554",0.0050319863,0.3606898951,34790.9280294591,6981,13,0.3,0.0003211598,0,0,0.3381433686
"005111_44751",0.0077907016,0.2131025561,33629.8208984664,422315,5,0.3,8.844e-06,0,0,0.1762346968
"613109_6507",0.0027311171,0.2412404152,3210.09163561449,23989,13,0.3,0.0001376287,0,0,0.2003579723
"014114_339",0.0301877432,0.344091389,1588254.75214018,1455,14,0.3,0.0018171292,0,0,0.3244659662
"005109_43089",0.0027976946,0.194392398,12181.214133584,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_36134",0.0077907016,0.2131025561,5382.83459427856,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010313_80",0.0189878128,0.3775201315,629531.843408615,91,10,0.3303757698,0.0091175174,0,0,0.3578868076
"610114_1698",0.0305304286,0.3192400545,39822.8559988825,5417,10,0.3,0.0005190434,0,0,0.2861140765
"013107_1158",0.0012103061,0.3267171038,165665.205717486,8186,13,0.3,0.0002087325,0,0,0.2914080305
"005113_6966",0.0192875484,0.2052906677,19999.937015686,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_4137",0.0010022497,0.1770468884,93127.9099503891,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_93435",0.0077907016,0.2131025561,16834.638830785,422315,5,0.3,8.844e-06,0,0,0.1762346968
"012711_15",0.0075893786,0.2916609802,2906024.76596786,9,12,0.4435758055,0.0285093373,0,0,0.2865695715
"613115_276",0.0430006652,0.2404885983,7082.02552805968,8134,13,0.3,0.0022817224,0,0,0.2076795881
"005108_12681",0.001698804,0.1845801877,35695.4214881751,418091,5,0.3,1.72258e-05,0,0,0.150151248
"029115_184",0.0452,0.3696877858,1536.82657941584,393,29,0.3,0.0030445472,0,0,0.3526877813
"005111_70785",0.0077907016,0.2131025561,16895.7891348736,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_10474",0.0077907016,0.2131025561,54131.9669556167,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005118_8557",0.2565108504,0.2230705366,10828.9672201665,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005111_64254",0.0077907016,0.2131025561,47824.2282878786,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_46752",0.0027976946,0.194392398,17824.1332862229,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"617113_81",0.0191257465,0.2308532964,30447.8115079072,371,17,0.3,0.0117127443,0,0,0.1947460882
"004109_27",0.0028056731,0.1664900728,135766.2082295,336,4,0.3,0.0151287796,0,0,0.1336652804
"010107_1342",0.0012109317,0.3182074048,33.0198331684996,10648,10,0.3,0.0002074247,0,0,0.2828475707
"010115_1268",0.0479049429,0.3102196325,249762.781936907,16734,10,0.3,0.0006232393,0,0,0.2898801688
"005106_20472",0.0006999989,0.1701066993,46417.8209430126,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005111_24192",0.0077907016,0.2131025561,6678.43544511159,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_57071",0.0010022497,0.1770468884,12862.0813969315,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"613109_5032",0.0027311171,0.2412404152,21183.7676930541,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005107_38944",0.0010022497,0.1770468884,59074.2491575553,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_100329",0.0027976946,0.194392398,74093.2429061671,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_29157",0.0027976946,0.194392398,10153.617596238,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_7899",0.0192875484,0.2052906677,10953.9915315376,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_97219",0.0077907016,0.2131025561,15011.2462710458,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_82816",0.0027976946,0.194392398,22317.3826914097,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005115_17070",0.0407148977,0.2298021679,21589.1424404636,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005103_9932",3e-04,0.1829700477,246025.113083924,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005111_95410",0.0077907016,0.2131025561,5297.04021180454,422315,5,0.3,8.844e-06,0,0,0.1762346968
"013815_10",0.0513968086,0.3081742492,4758582.10435566,8,13,0.4877563962,0.0749514108,0,0,0.2919990983
"005103_2384",3e-04,0.1829700477,56345.012990658,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005117_6072",0.1348372139,0.2285550364,23197.1002270553,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005103_8695",3e-04,0.1829700477,40124.3858709579,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_102230",0.0010022497,0.1770468884,34566.7596962089,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"014111_211",0.0080155154,0.3471577782,182709.571841155,2128,14,0.3,0.0006713237,0,0,0.3277242384
"005111_78144",0.0077907016,0.2131025561,1400.49486919498,422315,5,0.3,8.844e-06,0,0,0.1762346968
"612113_143",0.0188843638,0.2701806802,12115.6333415307,241,12,0.3,0.0069289779,0,0,0.2344525107
"005103_1066",3e-04,0.1829700477,6749.11197654842,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005113_36664",0.0192875484,0.2052906677,9623.72776348107,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_66797",0.0077907016,0.2131025561,1590.87545137448,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_22298",0.0077907016,0.2131025561,72038.0942183748,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_99377",0.0027976946,0.194392398,56450.928386921,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"004113_20",0.0193002871,0.1595513071,35423.1550119867,406,4,0.3,0.0327063294,0,0,0.1228899232
"005113_71069",0.0192875484,0.2052906677,22852.2431344853,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005110_25683",0.0050928948,0.2066847819,162379.728214766,286110,5,0.3,3.81605e-05,0,0,0.170589917
"619115_195",0.0419080644,0.2233780457,12256.9321475477,955,19,0.3,0.0035638357,0,0,0.186445561
"010109_3677",0.0029333702,0.2917150744,259853.176282689,37718,10,0.3,0.0001115956,0,0,0.2597947567
"013108_2270",0.0019559896,0.2844077156,1954.91450112995,8566,13,0.3,0.0003432572,0,0,0.2504721128
"005113_77922",0.0192875484,0.2052906677,35402.915473266,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"613110_2118",0.0050625755,0.2523002045,16953.8027031414,7874,13,0.3,0.0003599032,0,0,0.2144011927
"005116_40457",0.0719020006,0.2380512773,11445.2029668173,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005116_17319",0.0719020006,0.2380512773,73628.8854007104,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005116_1980",0.0719020006,0.2380512773,38544.1788528128,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"613109_1878",0.0027311171,0.2412404152,12005.3404709869,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005111_77201",0.0077907016,0.2131025561,22974.2136305173,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_11104",0.0077907016,0.2131025561,8449.37875304126,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005103_9313",3e-04,0.1829700477,15308.0599614591,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005108_28160",0.001698804,0.1845801877,216208.009306802,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_21143",0.001698804,0.1845801877,64189.6174533373,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_92270",0.0077907016,0.2131025561,31387.3300977229,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_12301",0.0010022497,0.1770468884,86034.562309632,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"614107_1137",0.001199144,0.2989157638,102649.427105764,6061,14,0.3,0.0004433778,0,0,0.2688385211
"005107_102456",0.0010022497,0.1770468884,49926.1160097295,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_91248",0.0027976946,0.194392398,229.295961164253,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005106_14616",0.0006999989,0.1701066993,109953.957859033,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"610109_5808",0.0027198264,0.2444973574,48729.527053451,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005116_11856",0.0719020006,0.2380512773,88601.9058693464,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005108_12003",0.001698804,0.1845801877,28056.2550175387,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_59439",0.0027976946,0.194392398,48637.1639446823,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"013112_1501",0.0123880709,0.3641744755,54561.1365477206,5212,13,0.3,0.0003765238,0,0,0.3422512228
"005109_58665",0.0027976946,0.194392398,16461.9843629949,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_19562",0.0077907016,0.2131025561,97036.5587514808,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_102417",0.0010022497,0.1770468884,40778.5735040727,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_91872",0.0027976946,0.194392398,94183.5704922983,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_59566",0.0192875484,0.2052906677,137832.850949811,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005117_3381",0.1348372139,0.2285550364,6993.77430762112,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"610110_3476",0.004965357,0.2584059762,8480.76929436546,13295,10,0.3,0.0002663993,0,0,0.2214389639
"005107_26715",0.0010022497,0.1770468884,23475.0218258633,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_19213",0.0192875484,0.2052906677,18467.244499821,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_111967",0.0077907016,0.2131025561,176722.260141719,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_11127",0.0077907016,0.2131025561,1519.35886248216,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_58464",0.0027976946,0.194392398,19394.2537794407,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_36964",0.001698804,0.1845801877,8942.92007400533,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005106_14985",0.0006999989,0.1701066993,19137.325019094,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"013411_87",0.0079239426,0.3632586333,9080.44411956219,71,13,0.3506665139,0.0059105352,0,0,0.3452022453
"005109_68894",0.0027976946,0.194392398,175672.880245616,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_1206",0.0077907016,0.2131025561,12165.5571957,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_102426",0.0077907016,0.2131025561,30113.4286443515,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_7365",0.0077907016,0.2131025561,18006.3320777355,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_12391",0.0027976946,0.194392398,101964.728733829,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_82879",0.0077907016,0.2131025561,13776.740578599,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_1532",0.0027976946,0.194392398,11661.3754502531,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_50438",0.001698804,0.1845801877,189881.315148566,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_28647",0.0010022497,0.1770468884,5987.78105167054,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"613109_4741",0.0027311171,0.2412404152,47214.1441719255,23989,13,0.3,0.0001376287,0,0,0.2003579723
"614111_647",0.0072322695,0.2743974633,97382.994074979,3527,14,0.3,0.0008557137,0,0,0.2434488924
"610109_15011",0.0027198264,0.2444973574,10671.5927563261,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005113_16030",0.0192875484,0.2052906677,14044.4390560814,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"010108_3300",0.0019281772,0.2786608828,303562.242512222,13454,10,0.3,0.0002467775,0,0,0.2422341411
"005103_158",3e-04,0.1829700477,2142.81745178403,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005115_12390",0.0407148977,0.2298021679,107606.801109931,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005107_94940",0.0010022497,0.1770468884,899.874542007089,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_32958",0.0010022497,0.1770468884,270019.679910666,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_95806",0.0027976946,0.194392398,84245.4859310472,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_65804",0.0077907016,0.2131025561,56801.2854448401,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010109_8507",0.0029333702,0.2917150744,15612.4426953971,37718,10,0.3,0.0001115956,0,0,0.2597947567
"005111_99684",0.0077907016,0.2131025561,106974.439657482,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_40591",0.001698804,0.1845801877,124725.187068747,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_68031",0.0192875484,0.2052906677,39482.0010881004,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005115_16702",0.0407148977,0.2298021679,70329.5681638886,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_4498",0.0077907016,0.2131025561,494.709438796484,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_109573",0.0077907016,0.2131025561,3481.14841171844,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010112_90",0.0123238154,0.368068638,151709.257939422,8241,10,0.3,0.0003846001,0,0,0.3448683035
"005109_73317",0.0027976946,0.194392398,32194.3766033153,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_67172",0.0192875484,0.2052906677,34138.0605096253,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_37812",0.001698804,0.1845801877,71737.8157876723,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005110_4679",0.0050928948,0.2066847819,77737.4147074556,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005111_19384",0.0077907016,0.2131025561,29416.7002464748,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_65842",0.0077907016,0.2131025561,51066.3312209014,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_8760",0.001698804,0.1845801877,159517.373325661,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_20713",0.0077907016,0.2131025561,9513.68174516208,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_78431",0.0192875484,0.2052906677,15065.1675677289,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610109_16532",0.0027198264,0.2444973574,1.13343407190899,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"010112_2349",0.0123238154,0.368068638,333432.190812755,8241,10,0.3,0.0003846001,0,0,0.3448683035
"005110_3797",0.0050928948,0.2066847819,237209.292365625,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005117_4143",0.1348372139,0.2285550364,83871.9928306983,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005107_89980",0.0010022497,0.1770468884,128414.763066202,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"010310_226",0.0051097723,0.3758051494,628468.048750133,244,10,0.3292720061,0.0039690273,0,0,0.3560382607
"005107_88702",0.0010022497,0.1770468884,135495.168243743,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005103_20888",3e-04,0.1829700477,89743.0239114089,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_53254",0.0010022497,0.1770468884,69000.8219980424,473315,5,0.3,9.4484e-06,0,0,0.1409145217
